p;pi+;p+;e+;K
13.5053317535545;0.0593225044607405;0.938378150246885;0;0
13.5225118483412;0.0590673297281899;0.938693499162821;0;0
13.539691943128;0.0588121549956393;0.939008848078757;0;0
13.5568720379147;0.0585569802630888;0.939324196994692;0;0
13.5740521327014;0.0583118631376624;0.939639545910628;0;0
13.5912322274882;0.0580680639757625;0.939954894826564;0;0
13.6084123222749;0.0578242648138625;0.940242999593153;0;0
13.6255924170616;0.0575804656519625;0.940499325984716;0;0
13.6427725118483;0.0573366664900625;0.940755652376279;0;0
13.6599526066351;0.0570928673281626;0.941011978767842;0;0
13.6771327014218;0.0568490681662626;0.941268305159405;0;0
13.6943127962085;0.0566052690043626;0.941524631550968;0;0
13.7114928909953;0.0563614698424626;0.94178095794253;0;0
13.728672985782;0.0561176706805627;0.941967169432496;0;0
13.7458530805687;0.0558738715186627;0.942135805216419;0;0
13.7630331753555;0.0556300723567627;0.942304441000342;0;0
13.7802132701422;0.0553793335341821;0.942473076784265;0;0
13.7973933649289;0.0550936645162168;0.942641712568188;0;0
13.8145734597156;0.0548079954982515;0.942810348352111;0;0
13.8317535545024;0.0545223264802862;0.942999165080439;0;0
13.8489336492891;0.0542366574623209;0.943314513996375;0;0
13.8661137440758;0.0539509884443556;0.943629862912311;0;0
13.8832938388626;0.0536653194263902;0.943945211828246;0;0
13.9004739336493;0.0533796504084249;0.944260560744182;0;0
13.917654028436;0.0530939813904596;0.944575909660118;0;0
13.9348341232227;0.0528083123724943;0.944891258576053;0;0
13.9520142180095;0.052522643354529;0.945206607491989;0;0
13.9691943127962;0.0522369743365637;0.945521956407925;0;0
13.9863744075829;0.05195929324926;0.945837305323861;0;0
14.0035545023697;0.0518243846221216;0.946152654239796;0;0
14.0207345971564;0.0516894759949832;0.946468003155732;0;0
14.0379146919431;0.0515545673678449;0.946775533169006;0;0
14.0550947867299;0.0514196587407065;0.946775533169006;0;0
14.0722748815166;0.0512847501135682;0.946775533169006;0;0
14.0894549763033;0.0511498414864298;0.946775533169006;0;0
14.10663507109;0.0509613090053155;0.946775533169006;0;0
14.1238151658768;0.0506892432739199;0.946775533169006;0;0
14.1409952606635;0.0504171775425242;0.946775533169006;0;0
14.1581753554502;0.0501451118111286;0.947014931086953;0;0
14.175355450237;0.0498730460797329;0.947674835201402;0;0
14.1925355450237;0.0496009803483373;0.948334739315851;0;0
14.2097156398104;0.0493295661946564;0.9489946434303;0;0
14.2268957345972;0.0490780109618581;0.94965454754475;0;0
14.2440758293839;0.0488264557290599;0.950314451659199;0;0
14.2612559241706;0.0485749004962617;0.950681926581066;0;0
14.2784360189573;0.0483233452634635;0.950905225813438;0;0
14.2956161137441;0.0480717900306653;0.95112852504581;0;0
14.3127962085308;0.0478202347978671;0.951351824278182;0;0
14.3299763033175;0.0475686795650689;0.951575123510554;0;0
14.3471563981043;0.0473171243322707;0.951798422742925;0;0
14.364336492891;0.0470655690994725;0.952003838966723;0;0
14.3815165876777;0.0468140138666743;0.952155611172254;0;0
14.3986966824645;0.0465624586338761;0.952307383377785;0;0
14.4158767772512;0.0463109034010779;0.952459155583315;0;0
14.4330568720379;0.0460337554931368;0.952610927788846;0;0
14.4502369668246;0.0457406665006788;0.952762699994377;0;0
14.4674170616114;0.0454475775082207;0.952914472199907;0;0
14.4845971563981;0.0451544885157627;0.95317987926711;0;0
14.5017772511848;0.0448613995233046;0.953524908081016;0;0
14.5189573459716;0.0445683105308466;0.953869936894922;0;0
14.5361374407583;0.0442752215383885;0.954214965708829;0;0
14.553317535545;0.0439821325459305;0.954559994522735;0;0
14.5704976303318;0.0436890435534724;0.954905023336641;0;0
14.5876777251185;0.0433959545610144;0.955250052150547;0;0
14.6048578199052;0.0431028655685563;0.955595080964453;0;0
14.6220379146919;0.0428097765760982;0.955940109778359;0;0
14.6392180094787;0.0425708514725617;0.956285138592265;0;0
14.6563981042654;0.0423853521102467;0.956630167406171;0;0
14.6735781990521;0.0421998527479317;0.956975196220078;0;0
14.6907582938389;0.0420143533856167;0.957173884713022;0;0
14.7079383886256;0.0418288540233016;0.957210984585485;0;0
14.7251184834123;0.0416433546609866;0.957248084457948;0;0
14.7422985781991;0.0414578552986716;0.957285184330411;0;0
14.7594786729858;0.0413597615932421;0.957322284202875;0;0
14.7766587677725;0.0412781418738234;0.957359384075338;0;0
14.7938388625592;0.0411965221544046;0.957396483947801;0;0
14.811018957346;0.0411149024349859;0.957715893189355;0;0
14.8281990521327;0.0410332827155672;0.958100141868437;0;0
14.8453791469194;0.0409516629961484;0.958484390547519;0;0
14.8625592417062;0.0408700432767297;0.9588686392266;0;0
14.8797393364929;0.040788423557311;0.959252887905682;0;0
14.8969194312796;0.0407068038378922;0.959637136584764;0;0
14.9140995260664;0.0406251841184735;0.960174770530491;0;0
14.9312796208531;0.0405435643990548;0.960816662431103;0;0
14.9484597156398;0.040461944679636;0.961458554331715;0;0
14.9656398104265;0.0403803249602173;0.962100446232326;0;0
14.9828199052133;0.0402987052407986;0.962742338132938;0;0
15;0.0402170855213798;0.963300507600883;0;0
